Frame,X,Y,Probability
14755,144.0,164.0,0.87
14756,143.0,163.0,0.87
14757,143.0,161.0,0.86
14758,142.0,160.0,0.86
14759,140.0,159.0,0.85
14760,139.0,157.0,0.87
14761,137.0,155.0,0.87
14762,135.0,152.0,0.87
14763,133.0,149.0,0.88
14764,133.0,145.0,0.87
14765,132.0,139.0,0.82
14766,133.0,132.0,0.86
14767,135.0,123.0,0.86
14768,138.0,115.0,0.88
14769,142.0,108.0,0.88
14770,148.0,102.0,0.88
14771,155.0,98.0,0.86
14772,163.0,91.0,0.81
14795,168.0,94.0,0.84
14796,161.0,102.0,0.88
14797,156.0,111.0,0.88
14798,150.0,121.0,0.88
14799,149.0,133.0,0.89
14800,148.0,144.0,0.89
14801,149.0,152.0,0.89
14802,150.0,158.0,0.88
14803,151.0,162.0,0.87
14804,151.0,164.0,0.88
14805,150.0,166.0,0.88
14806,150.0,167.0,0.88
14807,150.0,168.0,0.88
14808,150.0,168.0,0.87
14809,149.0,168.0,0.87
14810,149.0,168.0,0.88
14811,148.0,167.0,0.86
14812,147.0,167.0,0.88
14813,146.0,166.0,0.88
14814,145.0,166.0,0.88
14815,145.0,165.0,0.88
14816,143.0,164.0,0.87
14817,143.0,162.0,0.87
14818,141.0,160.0,0.86
14819,139.0,157.0,0.87
14820,138.0,154.0,0.87
14821,135.0,151.0,0.87
14822,134.0,146.0,0.86
14823,134.0,141.0,0.86
14824,134.0,133.0,0.86
14825,134.0,124.0,0.85
14826,136.0,116.0,0.87
14827,141.0,110.0,0.89
14828,147.0,104.0,0.89
14829,153.0,98.0,0.89
14830,162.0,93.0,0.84
14831,171.0,85.0,0.71
14856,166.0,92.0,0.83
14857,159.0,100.0,0.88
14858,154.0,110.0,0.89
14859,149.0,121.0,0.89
14860,149.0,133.0,0.89
14861,149.0,144.0,0.88
14862,150.0,151.0,0.88
14863,151.0,156.0,0.87
14864,150.0,159.0,0.87
14865,149.0,160.0,0.87
14866,149.0,162.0,0.88
14867,148.0,163.0,0.86
14868,148.0,162.0,0.86
14869,146.0,162.0,0.86
14870,145.0,160.0,0.87
14871,143.0,159.0,0.88
14872,142.0,158.0,0.86
14873,140.0,155.0,0.86
14874,138.0,153.0,0.86
14875,137.0,151.0,0.86
14876,135.0,148.0,0.86
14877,135.0,145.0,0.86
14878,134.0,142.0,0.87
14879,133.0,138.0,0.86
14880,134.0,133.0,0.85
14881,133.0,126.0,0.85
14882,134.0,118.0,0.85
14883,137.0,111.0,0.88
14884,142.0,105.0,0.89
14885,149.0,99.0,0.9
14886,156.0,95.0,0.87
14887,165.0,89.0,0.85
14919,168.0,92.0,0.82
14920,163.0,100.0,0.87
14921,158.0,107.0,0.89
14922,155.0,116.0,0.88
14923,153.0,125.0,0.89
14924,153.0,133.0,0.88
14925,155.0,140.0,0.88
14926,155.0,146.0,0.89
14927,155.0,150.0,0.88
14928,156.0,153.0,0.87
14929,156.0,155.0,0.87
14930,155.0,155.0,0.87
14931,154.0,154.0,0.87
14932,153.0,152.0,0.88
14933,150.0,148.0,0.88
14934,148.0,143.0,0.87
14935,147.0,137.0,0.88
14936,145.0,131.0,0.89
14937,145.0,122.0,0.89
14938,145.0,115.0,0.89
14939,148.0,107.0,0.89
14940,153.0,100.0,0.89
14941,161.0,95.0,0.86
14942,168.0,87.0,0.86
14968,167.0,93.0,0.8
14969,161.0,102.0,0.86
14970,156.0,111.0,0.88
14971,151.0,120.0,0.88
14972,149.0,131.0,0.89
14973,149.0,140.0,0.9
14974,150.0,147.0,0.89
14975,150.0,152.0,0.89
14976,150.0,157.0,0.88
14977,150.0,160.0,0.87
14978,149.0,162.0,0.88
14979,149.0,164.0,0.89
14980,149.0,165.0,0.88
14981,149.0,166.0,0.88
14982,149.0,167.0,0.88
14983,149.0,167.0,0.88
14984,148.0,168.0,0.87
14985,149.0,168.0,0.88
14986,148.0,168.0,0.87
14987,147.0,168.0,0.88
14988,147.0,167.0,0.87
14989,147.0,167.0,0.88
14990,147.0,167.0,0.87
14991,146.0,166.0,0.87
14992,145.0,165.0,0.88
14993,145.0,164.0,0.87
14994,144.0,163.0,0.86
14995,143.0,161.0,0.86
14996,141.0,158.0,0.87
14997,137.0,154.0,0.87
14998,135.0,149.0,0.88
14999,135.0,143.0,0.87
15000,134.0,134.0,0.86
15001,135.0,126.0,0.86
15002,138.0,120.0,0.87
15003,142.0,114.0,0.88
15004,145.0,107.0,0.9
15005,150.0,102.0,0.89
15006,156.0,98.0,0.88
15007,163.0,95.0,0.86
15008,169.0,88.0,0.85
15036,170.0,90.0,0.8
15037,165.0,100.0,0.88
15038,160.0,110.0,0.88
15039,155.0,121.0,0.89
15040,153.0,131.0,0.88
15041,153.0,142.0,0.88
15042,153.0,149.0,0.89
15043,155.0,157.0,0.87
15044,155.0,162.0,0.88
15045,155.0,165.0,0.89
15046,155.0,168.0,0.89
15047,155.0,170.0,0.88
15048,155.0,171.0,0.88
15049,154.0,172.0,0.88
15050,153.0,172.0,0.88
15051,152.0,173.0,0.88
15052,153.0,174.0,0.87
15053,152.0,174.0,0.88
15054,151.0,174.0,0.88
15055,151.0,174.0,0.88
15056,151.0,173.0,0.88
15057,151.0,173.0,0.88
15058,150.0,172.0,0.87
15059,150.0,172.0,0.87
15060,150.0,172.0,0.87
15061,150.0,172.0,0.86
15062,149.0,171.0,0.87
15063,149.0,170.0,0.87
15064,148.0,169.0,0.86
15065,146.0,167.0,0.87
15066,143.0,164.0,0.87
15067,139.0,159.0,0.87
15068,136.0,152.0,0.87
15069,135.0,146.0,0.87
15070,134.0,137.0,0.87
15071,135.0,130.0,0.88
15072,138.0,125.0,0.88
15073,140.0,119.0,0.88
15074,143.0,114.0,0.88
15075,147.0,109.0,0.88
15076,150.0,105.0,0.89
15077,153.0,100.0,0.86
15078,156.0,97.0,0.87
15079,161.0,96.0,0.86
15080,165.0,94.0,0.87
15081,169.0,90.0,0.83
15100,177.0,98.0,0.8
15101,173.0,105.0,0.86
15102,172.0,115.0,0.85
15103,170.0,126.0,0.88
15104,168.0,136.0,0.87
15105,170.0,147.0,0.87
15106,174.0,157.0,0.86
15107,177.0,166.0,0.86
15108,179.0,173.0,0.87
15109,179.0,179.0,0.88
15110,179.0,184.0,0.87
15111,179.0,187.0,0.88
15112,178.0,189.0,0.87
15113,178.0,191.0,0.88
15114,179.0,193.0,0.87
15115,179.0,194.0,0.88
15116,178.0,195.0,0.88
15117,177.0,195.0,0.88
15118,177.0,195.0,0.89
15119,177.0,195.0,0.88
15120,175.0,195.0,0.88
15121,175.0,195.0,0.88
15122,175.0,195.0,0.87
15123,173.0,194.0,0.87
15124,173.0,194.0,0.88
15125,171.0,193.0,0.87
15126,170.0,192.0,0.87
15127,168.0,191.0,0.86
15128,165.0,189.0,0.87
15129,164.0,188.0,0.88
15130,162.0,186.0,0.89
15131,160.0,184.0,0.88
15132,158.0,182.0,0.88
15133,156.0,180.0,0.87
15134,154.0,176.0,0.87
15135,152.0,173.0,0.87
15136,150.0,168.0,0.89
15137,149.0,163.0,0.89
15138,147.0,157.0,0.88
15139,147.0,152.0,0.89
15140,148.0,146.0,0.89
15141,149.0,140.0,0.89
15142,150.0,133.0,0.88
15143,152.0,128.0,0.88
15144,154.0,122.0,0.89
15145,157.0,118.0,0.88
15146,159.0,114.0,0.89
15147,162.0,111.0,0.87
15148,165.0,108.0,0.88
15149,169.0,106.0,0.87
15150,173.0,104.0,0.85
15151,176.0,101.0,0.85
15152,179.0,100.0,0.87
15153,183.0,98.0,0.8
15166,185.0,101.0,0.74
15167,184.0,110.0,0.81
15168,182.0,120.0,0.86
15169,183.0,130.0,0.85
15170,182.0,137.0,0.85
15171,181.0,146.0,0.87
15172,179.0,153.0,0.87
15173,180.0,161.0,0.87
15174,181.0,169.0,0.88
15175,184.0,176.0,0.87
15176,185.0,182.0,0.88
15177,186.0,187.0,0.88
15178,187.0,191.0,0.88
15179,187.0,195.0,0.87
15180,188.0,198.0,0.87
15181,188.0,200.0,0.87
15182,189.0,201.0,0.88
15183,189.0,202.0,0.87
15184,188.0,202.0,0.87
15185,187.0,201.0,0.86
15186,187.0,201.0,0.88
15187,185.0,200.0,0.88
15188,183.0,199.0,0.87
15189,181.0,197.0,0.87
15190,178.0,196.0,0.88
15191,174.0,192.0,0.87
15192,169.0,188.0,0.88
15193,164.0,181.0,0.88
15194,161.0,175.0,0.88
15195,157.0,167.0,0.88
15196,155.0,158.0,0.88
15197,157.0,151.0,0.89
15198,157.0,142.0,0.89
15199,159.0,133.0,0.87
15200,162.0,127.0,0.87
15201,166.0,120.0,0.87
15202,170.0,115.0,0.87
15203,174.0,110.0,0.88
15204,178.0,105.0,0.88
15205,182.0,100.0,0.87
15227,192.0,95.0,0.71
15228,191.0,98.0,0.73
15229,190.0,104.0,0.84
15230,188.0,112.0,0.86
15231,185.0,121.0,0.87
15232,185.0,130.0,0.88
15233,184.0,138.0,0.86
15234,184.0,147.0,0.86
15235,185.0,154.0,0.87
15236,189.0,160.0,0.86
15237,193.0,166.0,0.86
15238,195.0,171.0,0.86
15239,198.0,176.0,0.85
15240,200.0,179.0,0.85
15241,201.0,182.0,0.84
15242,200.0,185.0,0.85
15243,199.0,188.0,0.86
15244,199.0,191.0,0.87
15245,197.0,193.0,0.87
15246,195.0,194.0,0.87
15247,195.0,196.0,0.88
15248,195.0,196.0,0.88
15249,194.0,197.0,0.88
15250,193.0,197.0,0.88
15251,193.0,198.0,0.87
15252,192.0,198.0,0.87
15253,191.0,197.0,0.87
15254,188.0,196.0,0.87
15255,184.0,193.0,0.86
15256,179.0,191.0,0.88
15257,177.0,189.0,0.88
15258,174.0,186.0,0.88
15259,170.0,182.0,0.87
15260,167.0,177.0,0.87
15261,163.0,171.0,0.89
15262,163.0,165.0,0.88
15263,162.0,160.0,0.88
15264,162.0,154.0,0.88
15265,162.0,148.0,0.88
15266,164.0,143.0,0.87
15267,165.0,134.0,0.88
15268,167.0,126.0,0.88
15269,171.0,121.0,0.86
15270,177.0,116.0,0.86
15271,181.0,110.0,0.88
15272,185.0,104.0,0.86
15273,190.0,100.0,0.83
15294,195.0,98.0,0.74
15295,195.0,104.0,0.78
15296,193.0,110.0,0.83
15297,193.0,119.0,0.85
15298,191.0,126.0,0.85
15299,190.0,134.0,0.86
15300,189.0,142.0,0.86
15301,191.0,148.0,0.86
15302,195.0,154.0,0.84
15303,201.0,161.0,0.83
15304,203.0,166.0,0.82
15305,207.0,171.0,0.83
15306,211.0,175.0,0.84
15307,213.0,178.0,0.84
15308,213.0,182.0,0.85
15309,213.0,185.0,0.85
15310,213.0,188.0,0.85
15311,212.0,191.0,0.85
15312,210.0,193.0,0.86
15313,208.0,195.0,0.86
15314,207.0,196.0,0.87
15315,205.0,197.0,0.86
15316,203.0,197.0,0.87
15317,202.0,198.0,0.87
15318,201.0,199.0,0.87
15319,198.0,199.0,0.86
15320,195.0,198.0,0.87
15321,193.0,198.0,0.87
15322,190.0,197.0,0.87
15323,188.0,194.0,0.87
15324,183.0,192.0,0.86
15325,180.0,187.0,0.87
15326,177.0,184.0,0.88
15327,173.0,178.0,0.86
15328,169.0,171.0,0.87
15329,165.0,161.0,0.86
15330,162.0,151.0,0.88
15331,160.0,144.0,0.87
15332,161.0,138.0,0.88
15333,162.0,131.0,0.89
15334,163.0,123.0,0.89
15335,166.0,116.0,0.89
15336,171.0,112.0,0.86
15337,174.0,106.0,0.88
15338,178.0,101.0,0.87
15339,183.0,96.0,0.82
15372,175.0,104.0,0.81
15373,172.0,111.0,0.83
15374,169.0,117.0,0.85
15375,167.0,123.0,0.87
15376,167.0,129.0,0.87
15377,165.0,135.0,0.88
15378,164.0,141.0,0.87
15379,164.0,147.0,0.89
15380,165.0,153.0,0.88
15381,165.0,157.0,0.87
15382,165.0,160.0,0.89
15383,164.0,163.0,0.87
15384,164.0,167.0,0.87
15385,164.0,169.0,0.87
15386,163.0,169.0,0.88
15387,161.0,168.0,0.88
15388,159.0,167.0,0.87
15389,158.0,165.0,0.87
15390,155.0,161.0,0.87
15391,151.0,156.0,0.88
15392,149.0,150.0,0.89
15393,146.0,143.0,0.88
15394,145.0,136.0,0.88
15395,143.0,127.0,0.87
15396,146.0,119.0,0.86
15397,147.0,113.0,0.88
15398,151.0,106.0,0.89
15399,156.0,101.0,0.86
15400,162.0,97.0,0.87
15401,166.0,92.0,0.83
15402,172.0,88.0,0.7
15522,166.0,89.0,0.78
15523,164.0,95.0,0.81
15524,160.0,100.0,0.87
15525,158.0,106.0,0.88
15526,154.0,111.0,0.87
15527,151.0,118.0,0.86
15528,151.0,125.0,0.88
15529,151.0,132.0,0.89
15530,151.0,139.0,0.88
15531,153.0,145.0,0.89
15532,154.0,151.0,0.88
15533,155.0,157.0,0.87
15534,157.0,162.0,0.88
15535,158.0,166.0,0.87
15536,157.0,168.0,0.88
15537,157.0,169.0,0.88
15538,155.0,168.0,0.87
15539,154.0,168.0,0.88
15540,153.0,167.0,0.88
15541,151.0,165.0,0.88
15542,150.0,164.0,0.88
15543,150.0,163.0,0.87
15544,149.0,161.0,0.88
15545,148.0,159.0,0.87
15546,147.0,157.0,0.88
15547,145.0,154.0,0.88
15548,143.0,151.0,0.88
15549,141.0,145.0,0.87
15550,139.0,139.0,0.88
15551,138.0,133.0,0.88
15552,138.0,126.0,0.88
15553,139.0,120.0,0.87
15554,141.0,113.0,0.89
15555,144.0,107.0,0.89
15556,148.0,102.0,0.87
15557,151.0,98.0,0.88
15558,156.0,97.0,0.88
15559,163.0,93.0,0.87
15560,168.0,87.0,0.86
15708,169.0,88.0,0.81
15709,165.0,95.0,0.88
15710,162.0,100.0,0.88
15711,161.0,105.0,0.88
15712,157.0,110.0,0.88
15713,154.0,118.0,0.88
15714,153.0,128.0,0.88
15715,151.0,136.0,0.89
15716,153.0,146.0,0.89
15717,154.0,153.0,0.87
15718,157.0,159.0,0.86
15719,159.0,164.0,0.87
15720,160.0,168.0,0.87
15721,159.0,170.0,0.88
15722,159.0,172.0,0.88
15723,159.0,172.0,0.88
15724,157.0,172.0,0.87
15725,155.0,170.0,0.87
15726,153.0,169.0,0.87
15727,151.0,168.0,0.88
15728,151.0,167.0,0.87
15729,149.0,166.0,0.88
15730,149.0,166.0,0.87
15731,147.0,165.0,0.88
15732,147.0,163.0,0.87
15733,144.0,160.0,0.87
15734,142.0,156.0,0.88
15735,139.0,150.0,0.88
15736,138.0,143.0,0.87
15737,137.0,133.0,0.88
15738,138.0,125.0,0.87
15739,141.0,116.0,0.89
15740,146.0,112.0,0.88
15741,150.0,105.0,0.88
15742,154.0,100.0,0.88
15743,160.0,96.0,0.86
15744,165.0,92.0,0.87
15745,173.0,90.0,0.81
15768,176.0,101.0,0.79
15769,172.0,111.0,0.86
15770,168.0,121.0,0.87
15771,165.0,131.0,0.88
15772,165.0,140.0,0.87
15773,167.0,151.0,0.86
15774,169.0,160.0,0.88
15775,170.0,168.0,0.87
15776,171.0,174.0,0.88
15777,171.0,179.0,0.88
15778,172.0,183.0,0.87
15779,172.0,186.0,0.87
15780,171.0,188.0,0.87
15781,171.0,190.0,0.88
15782,173.0,191.0,0.88
15783,173.0,192.0,0.88
15784,173.0,193.0,0.88
15785,173.0,193.0,0.88
15786,172.0,193.0,0.87
15787,172.0,192.0,0.87
15788,171.0,192.0,0.87
15789,169.0,191.0,0.87
15790,168.0,190.0,0.87
15791,167.0,190.0,0.88
15792,165.0,189.0,0.87
15793,165.0,189.0,0.88
15794,164.0,189.0,0.87
15795,163.0,188.0,0.88
15796,161.0,187.0,0.88
15797,159.0,184.0,0.88
15798,155.0,181.0,0.88
15799,153.0,178.0,0.89
15800,151.0,175.0,0.88
15801,149.0,170.0,0.89
15802,147.0,163.0,0.89
15803,146.0,155.0,0.89
15804,146.0,147.0,0.89
15805,148.0,139.0,0.89
15806,149.0,131.0,0.9
15807,149.0,123.0,0.9
15808,150.0,119.0,0.88
15809,149.0,114.0,0.89
15810,150.0,112.0,0.88
15811,151.0,109.0,0.87
15812,152.0,107.0,0.86
15813,153.0,106.0,0.87
15814,154.0,107.0,0.87
15815,154.0,107.0,0.86
15816,154.0,107.0,0.86
15817,154.0,110.0,0.86
15818,154.0,114.0,0.88
15819,155.0,120.0,0.88
15820,155.0,126.0,0.87
15821,157.0,135.0,0.88
15822,162.0,147.0,0.88
15823,165.0,156.0,0.87
15824,170.0,165.0,0.87
15825,176.0,173.0,0.87
15826,179.0,179.0,0.88
15827,180.0,184.0,0.88
15828,183.0,189.0,0.87
15829,185.0,192.0,0.88
15830,186.0,195.0,0.87
15831,187.0,196.0,0.88
15832,188.0,198.0,0.87
15833,187.0,199.0,0.86
15834,187.0,200.0,0.88
15835,186.0,201.0,0.88
15836,186.0,202.0,0.87
15837,187.0,203.0,0.88
15838,187.0,204.0,0.87
15839,186.0,204.0,0.88
15840,185.0,203.0,0.88
15841,184.0,203.0,0.87
15842,183.0,202.0,0.87
15843,179.0,200.0,0.88
15844,174.0,196.0,0.87
15845,170.0,192.0,0.88
15846,165.0,187.0,0.89
15847,162.0,183.0,0.89
15848,162.0,180.0,0.9
15849,161.0,176.0,0.89
15850,159.0,170.0,0.88
15851,158.0,165.0,0.89
15852,158.0,161.0,0.88
15853,156.0,154.0,0.87
15854,155.0,147.0,0.88
15855,156.0,142.0,0.86
15856,158.0,137.0,0.87
15857,160.0,131.0,0.86
15858,162.0,128.0,0.85
15859,163.0,125.0,0.87
15860,165.0,124.0,0.88
15861,167.0,123.0,0.87
15862,171.0,124.0,0.86
15863,172.0,122.0,0.85
15864,174.0,121.0,0.86
15865,176.0,119.0,0.85
15866,178.0,117.0,0.86
15867,179.0,114.0,0.87
15868,180.0,111.0,0.86
15869,181.0,109.0,0.88
15870,181.0,106.0,0.88
15871,181.0,104.0,0.87
15872,181.0,103.0,0.85
15873,180.0,104.0,0.85
15874,177.0,105.0,0.86
15875,177.0,108.0,0.87
15876,178.0,114.0,0.86
15877,180.0,122.0,0.87
15878,183.0,129.0,0.85
15879,186.0,136.0,0.84
15880,189.0,143.0,0.84
15881,193.0,148.0,0.83
15882,200.0,152.0,0.81
15883,204.0,160.0,0.78
15884,209.0,162.0,0.8
15885,215.0,166.0,0.79
15886,220.0,168.0,0.81
15887,222.0,171.0,0.8
15888,223.0,174.0,0.78
15889,224.0,177.0,0.81
15890,223.0,180.0,0.8
15891,221.0,184.0,0.82
15892,222.0,185.0,0.84
15893,223.0,186.0,0.84
15894,222.0,188.0,0.85
15895,221.0,190.0,0.86
15896,219.0,192.0,0.87
15897,218.0,194.0,0.87
15898,215.0,195.0,0.86
15899,213.0,197.0,0.87
15900,211.0,198.0,0.87
15901,208.0,199.0,0.85
15902,205.0,199.0,0.86
15903,203.0,199.0,0.87
15904,199.0,198.0,0.86
15905,195.0,196.0,0.88
15906,191.0,192.0,0.88
15907,186.0,187.0,0.88
15908,181.0,182.0,0.88
15909,178.0,175.0,0.87
15910,176.0,168.0,0.86
15911,171.0,159.0,0.87
15912,168.0,150.0,0.86
15913,168.0,143.0,0.87
15914,167.0,133.0,0.87
15915,169.0,126.0,0.87
15916,171.0,118.0,0.86
15917,175.0,112.0,0.87
15918,178.0,108.0,0.86
15919,181.0,103.0,0.87
15920,185.0,98.0,0.83
15950,175.0,97.0,0.7
15951,170.0,103.0,0.87
15952,167.0,111.0,0.88
15953,167.0,120.0,0.88
15954,165.0,128.0,0.88
15955,163.0,137.0,0.88
15956,164.0,145.0,0.87
15957,166.0,151.0,0.86
15958,166.0,156.0,0.86
15959,167.0,160.0,0.87
15960,166.0,164.0,0.87
15961,166.0,168.0,0.88
15962,166.0,172.0,0.87
15963,166.0,174.0,0.88
15964,166.0,176.0,0.88
15965,165.0,177.0,0.88
15966,165.0,177.0,0.88
15967,165.0,178.0,0.87
15968,163.0,177.0,0.88
15969,161.0,176.0,0.88
15970,159.0,174.0,0.89
15971,157.0,172.0,0.87
15972,153.0,168.0,0.88
15973,150.0,164.0,0.88
15974,146.0,158.0,0.88
15975,143.0,153.0,0.88
15976,142.0,148.0,0.88
15977,140.0,141.0,0.88
15978,139.0,134.0,0.89
15979,139.0,127.0,0.89
15980,141.0,120.0,0.89
15981,143.0,113.0,0.89
15982,146.0,106.0,0.89
15983,151.0,100.0,0.9
15984,157.0,96.0,0.88
15985,164.0,93.0,0.87
15986,171.0,88.0,0.81
16015,165.0,94.0,0.73
16016,159.0,102.0,0.88
16017,155.0,111.0,0.87
16018,150.0,118.0,0.88
16019,147.0,126.0,0.87
16020,146.0,136.0,0.86
16021,145.0,145.0,0.87
16022,146.0,153.0,0.86
16023,148.0,161.0,0.86
16024,150.0,166.0,0.83
16025,151.0,170.0,0.85
16026,150.0,172.0,0.85
16027,150.0,173.0,0.86
16028,150.0,174.0,0.86
16029,149.0,175.0,0.87
16030,149.0,175.0,0.88
16031,149.0,175.0,0.88
16032,149.0,175.0,0.87
16033,149.0,175.0,0.87
16034,149.0,174.0,0.86
16035,148.0,174.0,0.87
16036,148.0,174.0,0.87
16037,148.0,173.0,0.87
16038,148.0,173.0,0.87
16039,148.0,173.0,0.87
16040,147.0,172.0,0.86
16041,147.0,172.0,0.86
16042,147.0,172.0,0.87
16043,147.0,171.0,0.86
16044,145.0,170.0,0.88
16045,143.0,168.0,0.87
16046,141.0,164.0,0.86
16047,139.0,160.0,0.86
16048,134.0,155.0,0.87
16049,132.0,148.0,0.87
16050,131.0,139.0,0.85
16051,131.0,130.0,0.87
16052,133.0,122.0,0.88
16053,137.0,116.0,0.87
16054,142.0,110.0,0.88
16055,146.0,106.0,0.89
16056,150.0,102.0,0.88
16057,153.0,97.0,0.88
16058,157.0,93.0,0.86
16059,160.0,91.0,0.85
16060,165.0,88.0,0.85
16061,169.0,87.0,0.77
16089,160.0,98.0,0.86
16090,155.0,107.0,0.89
16091,150.0,116.0,0.88
16092,146.0,125.0,0.89
16093,144.0,132.0,0.88
16094,142.0,139.0,0.88
16095,143.0,147.0,0.87
16096,143.0,153.0,0.87
16097,144.0,158.0,0.87
16098,145.0,162.0,0.87
16099,145.0,164.0,0.88
16100,145.0,166.0,0.88
16101,145.0,167.0,0.87
16102,145.0,168.0,0.87
16103,144.0,168.0,0.87
16104,143.0,167.0,0.87
16105,142.0,167.0,0.87
16106,143.0,167.0,0.87
16107,142.0,167.0,0.86
16108,141.0,166.0,0.87
16109,141.0,166.0,0.88
16110,141.0,166.0,0.87
16111,141.0,165.0,0.87
16112,141.0,165.0,0.88
16113,141.0,164.0,0.87
16114,141.0,164.0,0.88
16115,141.0,164.0,0.88
16116,141.0,163.0,0.87
16117,141.0,162.0,0.87
16118,140.0,161.0,0.86
16119,139.0,160.0,0.87
16120,136.0,157.0,0.86
16121,134.0,153.0,0.87
16122,133.0,148.0,0.87
16123,131.0,140.0,0.83
16124,131.0,131.0,0.86
16125,133.0,122.0,0.87
16126,137.0,114.0,0.89
16127,142.0,109.0,0.88
16128,147.0,104.0,0.89
16129,152.0,99.0,0.87
16130,157.0,95.0,0.88
16131,162.0,91.0,0.86
16132,168.0,87.0,0.86
16159,163.0,95.0,0.81
16160,158.0,103.0,0.89
16161,152.0,112.0,0.88
16162,147.0,121.0,0.89
16163,144.0,131.0,0.88
16164,142.0,139.0,0.88
16165,143.0,147.0,0.87
16166,145.0,154.0,0.88
16167,145.0,159.0,0.87
16168,145.0,162.0,0.88
16169,145.0,164.0,0.88
16170,145.0,166.0,0.87
16171,144.0,167.0,0.87
16172,143.0,167.0,0.88
16173,143.0,167.0,0.88
16174,142.0,166.0,0.87
16175,141.0,166.0,0.88
16176,141.0,165.0,0.88
16177,141.0,164.0,0.87
16178,141.0,164.0,0.86
16179,141.0,163.0,0.87
16180,140.0,162.0,0.87
16181,139.0,161.0,0.87
16182,139.0,160.0,0.87
16183,137.0,159.0,0.86
16184,136.0,157.0,0.86
16185,134.0,153.0,0.87
16186,133.0,150.0,0.88
16187,132.0,145.0,0.86
16188,131.0,136.0,0.76
16189,131.0,130.0,0.85
16190,133.0,122.0,0.86
16191,136.0,113.0,0.87
16192,141.0,107.0,0.9
16193,146.0,102.0,0.87
16194,152.0,97.0,0.87
16195,159.0,93.0,0.87
16196,166.0,86.0,0.84
16222,164.0,95.0,0.84
16223,157.0,103.0,0.89
16224,152.0,112.0,0.88
16225,147.0,123.0,0.89
16226,145.0,134.0,0.88
16227,144.0,143.0,0.87
16228,146.0,152.0,0.89
16229,147.0,158.0,0.88
16230,147.0,162.0,0.87
16231,147.0,164.0,0.87
16232,147.0,166.0,0.88
16233,146.0,167.0,0.87
16234,145.0,167.0,0.87
16235,143.0,167.0,0.87
16236,143.0,166.0,0.87
16237,142.0,165.0,0.87
16238,141.0,164.0,0.87
16239,140.0,163.0,0.86
16240,140.0,162.0,0.86
16241,140.0,161.0,0.86
16242,139.0,160.0,0.86
16243,139.0,160.0,0.86
16244,139.0,159.0,0.86
16245,137.0,157.0,0.87
16246,136.0,155.0,0.86
16247,135.0,153.0,0.86
16248,134.0,151.0,0.87
16249,133.0,149.0,0.86
16250,132.0,145.0,0.86
16251,130.0,137.0,0.72
16252,132.0,131.0,0.84
16253,132.0,122.0,0.83
16254,134.0,113.0,0.87
16255,139.0,108.0,0.89
16256,145.0,102.0,0.88
16257,152.0,97.0,0.88
16258,159.0,92.0,0.87
16259,168.0,85.0,0.78
16285,161.0,97.0,0.86
16286,154.0,106.0,0.89
16287,149.0,116.0,0.89
16288,145.0,127.0,0.89
16289,144.0,136.0,0.87
16290,143.0,142.0,0.87
16291,144.0,150.0,0.87
16292,145.0,156.0,0.88
16293,145.0,159.0,0.87
16294,145.0,162.0,0.87
16295,145.0,164.0,0.87
16296,145.0,164.0,0.87
16297,143.0,164.0,0.88
16298,143.0,164.0,0.86
16299,141.0,162.0,0.86
16300,141.0,161.0,0.86
16301,139.0,159.0,0.86
16302,139.0,158.0,0.87
16303,138.0,157.0,0.86
16304,137.0,156.0,0.87
16305,136.0,154.0,0.86
16306,135.0,153.0,0.86
16307,134.0,151.0,0.87
16308,133.0,148.0,0.87
16309,132.0,144.0,0.86
16310,131.0,139.0,0.77
16311,132.0,132.0,0.82
16312,132.0,123.0,0.85
16313,136.0,113.0,0.87
16314,142.0,107.0,0.88
16315,149.0,100.0,0.88
16316,157.0,95.0,0.87
16317,165.0,88.0,0.84
16341,173.0,97.0,0.83
16342,167.0,106.0,0.88
16343,165.0,118.0,0.88
16344,161.0,130.0,0.89
16345,160.0,142.0,0.88
16346,161.0,153.0,0.88
16347,163.0,162.0,0.89
16348,166.0,169.0,0.87
16349,166.0,173.0,0.87
16350,165.0,176.0,0.88
16351,164.0,178.0,0.88
16352,163.0,179.0,0.88
16353,163.0,180.0,0.89
16354,161.0,180.0,0.89
16355,159.0,179.0,0.88
16356,157.0,178.0,0.88
16357,156.0,177.0,0.88
16358,155.0,176.0,0.88
16359,154.0,176.0,0.88
16360,153.0,175.0,0.87
16361,150.0,173.0,0.87
16362,149.0,171.0,0.87
16363,146.0,168.0,0.87
16364,143.0,165.0,0.87
16365,139.0,160.0,0.87
16366,137.0,156.0,0.88
16367,136.0,152.0,0.87
16368,135.0,146.0,0.87
16369,133.0,138.0,0.86
16370,133.0,129.0,0.87
16371,135.0,118.0,0.87
16372,140.0,112.0,0.88
16373,145.0,105.0,0.9
16374,151.0,99.0,0.89
16375,160.0,95.0,0.85
16376,168.0,87.0,0.79
16399,161.0,94.0,0.82
16400,155.0,102.0,0.88
16401,149.0,111.0,0.88
16402,145.0,120.0,0.88
16403,143.0,128.0,0.88
16404,142.0,137.0,0.88
16405,143.0,145.0,0.87
16406,144.0,152.0,0.87
16407,144.0,157.0,0.88
16408,144.0,161.0,0.87
16409,144.0,163.0,0.87
16410,144.0,165.0,0.87
16411,143.0,165.0,0.88
